Timestamp,NodeID,Distance,Anomaly
1764130376.3496592,node_1,322,0
1764130376.4713442,node_1,322,0
1764130376.5930512,node_1,322,0
1764130376.7145941,node_1,322,0
1764130376.8363283,node_1,322,0
1764130376.957838,node_1,322,0
1764130377.0795472,node_1,322,0
1764130377.2012722,node_1,322,0
1764130377.322994,node_1,321,0
1764130377.4445093,node_1,321,0
1764130377.5662181,node_1,321,0
1764130377.6879196,node_1,322,0
1764130377.8096626,node_1,322,0
1764130377.9313426,node_1,322,0
1764130378.0528743,node_1,321,0
1764130378.1746306,node_1,322,0
1764130378.296224,node_1,322,0
1764130378.417953,node_1,322,0
1764130378.539679,node_1,322,0
1764130378.6613607,node_1,322,0
1764130378.7829003,node_1,322,0
1764130378.9046364,node_1,322,0
1764130379.0263062,node_1,322,0
1764130379.1480238,node_1,322,0
1764130379.2697837,node_1,322,0
1764130379.3912702,node_1,322,0
1764130379.5129526,node_1,322,0
1764130379.6346533,node_1,321,0
1764130379.7563071,node_1,322,0
1764130379.8779776,node_1,322,0
1764130379.9995117,node_1,322,0
1764130380.1212344,node_1,322,0
1764130380.2429073,node_1,322,0
1764130380.3646657,node_1,321,0
1764130380.4863293,node_1,322,0
1764130380.6079633,node_1,322,0
1764130380.7295926,node_1,322,0
1764130380.8512468,node_1,322,0
1764130380.9729555,node_1,321,0
1764130381.0946848,node_1,322,0
1764130381.2163265,node_1,322,0
1764130381.337837,node_1,322,0
1764130381.4596658,node_1,322,0
1764130381.5813355,node_1,321,0
1764130381.7028565,node_1,322,0
1764130381.8244793,node_1,322,0
1764130381.9463282,node_1,322,0
1764130382.0678155,node_1,322,0
1764130382.1896887,node_1,322,0
1764130382.3112748,node_1,322,0
1764130382.432755,node_1,321,0
1764130382.5544424,node_1,322,0
1764130382.6762784,node_1,322,0
1764130382.7977872,node_1,322,0
1764130382.9194338,node_1,322,0
1764130383.041242,node_1,322,0
1764130383.1628518,node_1,322,0
1764130383.2844913,node_1,322,0
1764130383.406146,node_1,322,0
1764130383.527914,node_1,322,0
1764130383.649371,node_1,322,0
1764130383.7711842,node_1,322,0
1764130383.8928418,node_1,321,0
1764130384.0144863,node_1,322,0
1764130384.1361206,node_1,322,0
1764130384.2577627,node_1,322,0
1764130384.37941,node_1,321,0
1764130384.5010495,node_1,322,0
1764130384.6227107,node_1,321,0
1764130384.744391,node_1,322,0
1764130384.8659914,node_1,322,0
1764130384.9876018,node_1,321,0
1764130385.1094007,node_1,322,0
1764130385.2309046,node_1,322,0
1764130385.3525596,node_1,322,0
1764130385.47429,node_1,322,0
1764130385.5959454,node_1,322,0
1764130385.7176523,node_1,322,0
1764130385.8393226,node_1,322,0
1764130385.9609737,node_1,322,0
1764130386.0826418,node_1,322,0
1764130386.2043028,node_1,322,0
1764130386.3259785,node_1,322,0
1764130386.4476466,node_1,322,0
1764130386.5691612,node_1,322,0
1764130386.6908512,node_1,322,0
1764130386.8123732,node_1,322,0
1764130386.9340491,node_1,322,0
1764130387.0558693,node_1,321,0
1764130387.1773458,node_1,322,0
1764130387.2991836,node_1,322,0
1764130387.42084,node_1,322,0
1764130387.5425127,node_1,322,0
1764130387.6641815,node_1,322,0
1764130387.785872,node_1,321,0
1764130387.907366,node_1,322,0
1764130388.029208,node_1,322,0
1764130388.150871,node_1,322,0
1764130388.2723694,node_1,322,0
1764130388.3940525,node_1,322,0
1764130388.5159123,node_1,322,0
1764130388.6373947,node_1,322,0
1764130388.7590985,node_1,322,0
1764130388.8807855,node_1,322,0
1764130389.0024848,node_1,322,0
1764130389.1241753,node_1,321,0
1764130389.245836,node_1,322,0
1764130389.367512,node_1,322,0
1764130389.4891763,node_1,322,0
1764130389.610826,node_1,322,0
1764130389.73251,node_1,321,0
1764130389.8541446,node_1,321,0
1764130389.9756756,node_1,322,0
1764130390.0973537,node_1,322,0
1764130390.2191803,node_1,322,0
1764130390.3406763,node_1,322,0
1764130390.4623618,node_1,322,0
1764130390.5841632,node_1,322,0
1764130390.705635,node_1,321,0
1764130390.8272858,node_1,321,0
1764130390.9491026,node_1,322,0
1764130391.0706487,node_1,322,0
1764130391.192393,node_1,322,0
1764130391.3140655,node_1,321,0
1764130391.4356213,node_1,322,0
1764130391.5572975,node_1,322,0
1764130391.6790156,node_1,322,0
1764130391.8006592,node_1,322,0
1764130391.9222138,node_1,321,0
1764130392.043892,node_1,321,0
1764130392.1657507,node_1,322,0
1764130392.287226,node_1,322,0
1764130392.4089293,node_1,322,0
1764130392.5306227,node_1,322,0
1764130392.6523063,node_1,321,0
1764130392.7739935,node_1,321,0
1764130392.8955014,node_1,321,0
1764130393.017187,node_1,322,0
1764130393.1388679,node_1,322,0
1764130393.2605107,node_1,321,0
1764130393.382254,node_1,321,0
1764130393.5038042,node_1,322,0
1764130393.6256325,node_1,322,0
1764130393.7473166,node_1,322,0
1764130393.8688614,node_1,322,0
1764130393.9905906,node_1,322,0
1764130394.1121082,node_1,322,0
1764130394.2338192,node_1,321,0
1764130394.3554833,node_1,322,0
1764130394.477159,node_1,322,0
1764130394.5988798,node_1,322,0
1764130394.7205782,node_1,322,0
1764130394.8422134,node_1,322,0
1764130394.963897,node_1,322,0
1764130395.085601,node_1,322,0
1764130395.207241,node_1,322,0
1764130395.328936,node_1,322,0
1764130395.4507647,node_1,322,0
1764130395.5722566,node_1,321,0
1764130395.6938972,node_1,322,0
1764130395.8156066,node_1,322,0
1764130395.9372778,node_1,322,0
1764130396.0589533,node_1,322,0
1764130396.1806512,node_1,322,0
1764130396.3023255,node_1,321,0
1764130396.4240153,node_1,322,0
1764130396.5456922,node_1,322,0
